group_id,area_code,weight
area_4705,4705,0.000053
area_4706,4706,0.000053
area_4708,4708,0.000159
area_471,471,0.000371
area_4721,4721,0.000265
area_4725,4725,0.000053
area_4731,4731,0.000053
area_4733,4733,0.000053
area_4734,4734,0.000159
area_4741,4741,0.000159
area_4742,4742,0.000212
area_4743,4743,0.000053
area_4744,4744,0.000053
area_4745,4745,0.000159
area_4746,4746,0.000212
area_4747,4747,0.000212
area_4748,4748,0.000318
area_4749,4749,0.000053
area_4751,4751,0.000159
area_4752,4752,0.000159
area_4753,4753,0.000212
area_4754,4754,0.000053
area_4755,4755,0.000053
area_4756,4756,0.000159
area_4757,4757,0.000053
area_4758,4758,0.000053
area_4761,4761,0.000053
area_4762,4762,0.000159
area_4763,4763,0.000053
area_4764,4764,0.000053
area_4765,4765,0.000159
area_4766,4766,0.000053
area_4768,4768,0.000053
area_4770,4770,0.000053
area_4771,4771,0.000053
area_4772,4772,0.000053
area_4773,4773,0.000212
area_4774,4774,0.000053
area_4775,4775,0.000053
area_4776,4776,0.000053
area_4777,4777,0.000053
area_4778,4778,0.000053
area_4779,4779,0.000106
area_4791,4791,0.000053
area_4792,4792,0.000053
area_4793,4793,0.000159
area_4794,4794,0.000053
area_4802,4802,0.000159
area_4803,4803,0.000265
area_4804,4804,0.000053
area_4805,4805,0.000106
area_4806,4806,0.000106
area_481,481,0.000371
area_4821,4821,0.000530
area_4822,4822,0.000847
area_4823,4823,0.000688
area_4824,4824,0.000583
area_4825,4825,0.000424
area_4826,4826,0.000212
area_4827,4827,0.000583
area_4828,4828,0.000371
area_4829,4829,0.000159
area_4830,4830,0.000212
area_4832,4832,0.000371
area_4833,4833,0.000583
area_4834,4834,0.000265
area_4835,4835,0.000477
area_4836,4836,0.000688
area_4837,4837,0.000265
area_4838,4838,0.000371
area_4839,4839,0.000106
area_4841,4841,0.000318
area_4842,4842,0.000159
area_4843,4843,0.000477
area_4844,4844,0.000106
area_4845,4845,0.000159
area_4846,4846,0.000371
area_4847,4847,0.000159
area_4848,4848,0.000106
area_4849,4849,0.000053
area_4851,4851,0.000371
area_4852,4852,0.000053
area_4853,4853,0.000159
area_4854,4854,0.000053
area_4855,4855,0.000212
area_4856,4856,0.000159
area_4857,4857,0.000212
area_4858,4858,0.000212
area_4859,4859,0.000106
area_4861,4861,0.000159
area_4862,4862,0.000477
area_4863,4863,0.000106
area_4864,4864,0.000212
area_4865,4865,0.000159
area_4871,4871,0.000530
area_4872,4872,0.000583
area_4873,4873,0.000159
area_4874,4874,0.000265
area_4875,4875,0.000265
area_4876,4876,0.000106
area_4877,4877,0.000318
area_4881,4881,0.000424
area_4882,4882,0.000583
area_4883,4883,0.000159
area_4884,4884,0.000318
area_4885,4885,0.000318
area_4892,4892,0.000688
area_4893,4893,0.000212
area_4903,4903,0.000106
area_491,491,0.000053
area_4920,4920,0.000053
area_4921,4921,0.000159
area_4922,4922,0.000053
area_4923,4923,0.000053
area_4925,4925,0.000106
area_4929,4929,0.000053
area_4931,4931,0.000159
area_4932,4932,0.000053
area_4933,4933,0.000053
area_4934,4934,0.000212
area_4935,4935,0.000053
area_4936,4936,0.000159
area_4938,4938,0.000106
area_4939,4939,0.000053
area_4941,4941,0.000159
area_4942,4942,0.000053
area_4943,4943,0.000053
area_4944,4944,0.000053
area_4946,4946,0.000106
area_4950,4950,0.000212
area_4951,4951,0.000053
area_4952,4952,0.000106
area_4953,4953,0.000106
area_4954,4954,0.000053
area_4955,4955,0.000053
area_4956,4956,0.000106
area_4957,4957,0.000106
area_4958,4958,0.000053
area_4959,4959,0.000053
area_4961,4961,0.000053
area_4962,4962,0.000106
area_4963,4963,0.000265
area_4964,4964,0.000053
area_4965,4965,0.000053
area_4966,4966,0.000106
area_4967,4967,0.000053
area_4968,4968,0.000053
area_4971,4971,0.000106
area_4972,4972,0.000053
area_4974,4974,0.000212
area_4975,4975,0.000265
area_4976,4976,0.000053
area_4977,4977,0.000212
area_5021,5021,0.000106
area_5022,5022,0.000159
area_5023,5023,0.000106
area_5024,5024,0.000212
area_5025,5025,0.000106
area_5026,5026,0.000106
area_5027,5027,0.000106
area_5028,5028,0.000053
area_5031,5031,0.000053
area_5032,5032,0.000053
area_5033,5033,0.000053
area_5037,5037,0.000053
area_5041,5041,0.000053
area_5042,5042,0.000053
area_5043,5043,0.000212
area_5051,5051,0.000053
area_5052,5052,0.000053
area_5054,5054,0.000106
area_5055,5055,0.000053
area_5060,5060,0.000159
area_5062,5062,0.000053
area_5063,5063,0.000053
area_5065,5065,0.000159
area_5066,5066,0.000053
area_5067,5067,0.000053
area_5068,5068,0.000053
area_5069,5069,0.000053
area_5071,5071,0.000265
area_5073,5073,0.000053
area_5074,5074,0.000053
area_5082,5082,0.000053
area_5083,5083,0.000106
area_5084,5084,0.000053
area_5085,5085,0.000053
area_5086,5086,0.000053
area_5101,5101,0.000053
area_5102,5102,0.000053
area_5103,5103,0.000053
area_5105,5105,0.000053
area_5108,5108,0.000106
area_5109,5109,0.000053
area_511,511,0.001748
area_5121,5121,0.000371
area_5123,5123,0.000053
area_5126,5126,0.000053
area_5127,5127,0.000053
area_5128,5128,0.000053
area_5129,5129,0.000053
area_5130,5130,0.000053
area_5131,5131,0.000159
area_5132,5132,0.000053
area_5136,5136,0.000053
area_5137,5137,0.000053
area_5138,5138,0.000053
area_5139,5139,0.000106
area_5141,5141,0.000265
area_5142,5142,0.000159
area_5143,5143,0.000053
area_5144,5144,0.000212
area_5145,5145,0.000212
area_5146,5146,0.000053
area_5148,5148,0.000106
area_5149,5149,0.000053
area_5151,5151,0.000159
area_5152,5152,0.000053
area_5153,5153,0.000053
area_5154,5154,0.000053
area_5155,5155,0.000053
area_5156,5156,0.000053
area_5161,5161,0.000106
area_5162,5162,0.000053
area_5163,5163,0.000106
area_5164,5164,0.000265
area_5165,5165,0.000159
area_5167,5167,0.000053
area_5171,5171,0.000159
area_5172,5172,0.000053
area_5173,5173,0.000053
area_5174,5174,0.000053
area_5176,5176,0.000053
area_5181,5181,0.000106
area_5182,5182,0.000371
area_5183,5183,0.000265
area_5184,5184,0.000159
area_5185,5185,0.000265
area_5187,5187,0.000106
area_5191,5191,0.000053
area_5192,5192,0.000106
area_5193,5193,0.000053
area_5194,5194,0.000053
area_5196,5196,0.000053
area_5198,5198,0.000053
area_5201,5201,0.000053
area_5202,5202,0.000053
area_5203,5203,0.000053
area_5204,5204,0.000053
area_5207,5207,0.000053
area_5208,5208,0.000053
area_521,521,0.000953
area_5221,5221,0.000212
area_5222,5222,0.000159
area_5223,5223,0.000106
area_5224,5224,0.000053
area_5225,5225,0.000053
area_5231,5231,0.000159
area_5232,5232,0.000053
area_5233,5233,0.000053
area_5234,5234,0.000053
area_5235,5235,0.000053
area_5237,5237,0.000053
area_5241,5241,0.000212
area_5242,5242,0.000053
area_5244,5244,0.000053
area_5245,5245,0.000053
area_5246,5246,0.000053
area_5247,5247,0.000106
area_5248,5248,0.000053
area_5250,5250,0.000053
area_5251,5251,0.000424
area_5252,5252,0.000106
area_5253,5253,0.000053
area_5255,5255,0.000053
area_5257,5257,0.000053
area_5258,5258,0.000053
area_5261,5261,0.000053
area_5262,5262,0.000053
area_5263,5263,0.000053
area_5264,5264,0.000053
area_5265,5265,0.000053
area_5271,5271,0.000159
area_5272,5272,0.000053
area_5273,5273,0.000159
area_5274,5274,0.000053
area_5276,5276,0.000053
area_5281,5281,0.000053
area_5282,5282,0.000053
area_5283,5283,0.000053
area_5286,5286,0.000053
area_5295,5295,0.000053
area_5302,5302,0.000053
area_5303,5303,0.000106
area_5304,5304,0.000212
area_5305,5305,0.000212
area_5306,5306,0.000053
area_5308,5308,0.000053
area_531,531,0.000741
area_5320,5320,0.000053
area_5321,5321,0.000159
area_5322,5322,0.000053
area_5323,5323,0.000159
area_5324,5324,0.000053
area_5326,5326,0.000053
area_5327,5327,0.000159
area_5328,5328,0.000053
area_5329,5329,0.000053
area_5331,5331,0.000159
area_5332,5332,0.000318
area_5333,5333,0.000159
area_5334,5334,0.000212
area_5335,5335,0.000106
area_5336,5336,0.000212
area_5337,5337,0.000318
area_5339,5339,0.000053
area_5341,5341,0.000477
area_5344,5344,0.000053
area_5345,5345,0.000159
area_5346,5346,0.000053
area_5347,5347,0.000053
area_5351,5351,0.000053
area_5352,5352,0.000106
area_5353,5353,0.000053
area_5354,5354,0.000318
area_5355,5355,0.000477
area_5356,5356,0.000053
area_5357,5357,0.000053
area_5358,5358,0.000106
area_5361,5361,0.000265
area_5362,5362,0.000053
area_5364,5364,0.000159
area_5365,5365,0.000106
area_5366,5366,0.000318
area_5367,5367,0.000053
area_5368,5368,0.000106
area_5371,5371,0.000106
area_5372,5372,0.000053
area_5373,5373,0.000212
area_5374,5374,0.000212
area_5375,5375,0.000053
area_5376,5376,0.000159
area_5377,5377,0.000053
area_5381,5381,0.000053
area_5382,5382,0.000053
area_5383,5383,0.000159
area_5401,5401,0.000106
area_5402,5402,0.000053
area_5403,5403,0.000053
area_5404,5404,0.000106
area_5405,5405,0.000053
area_5406,5406,0.000053
area_5407,5407,0.000053
area_5409,5409,0.000053
area_541,541,0.000477
area_5421,5421,0.000053
area_5422,5422,0.000159
area_5423,5423,0.000053
area_5424,5424,0.000106
area_5425,5425,0.000053
area_5426,5426,0.000053
area_5431,5431,0.000053
area_5432,5432,0.000053
area_5433,5433,0.000053
area_5434,5434,0.000053
area_5435,5435,0.000106
area_5436,5436,0.000106
area_5437,5437,0.000053
area_5439,5439,0.000106
area_5441,5441,0.000053
area_5442,5442,0.000106
area_5443,5443,0.000106
area_5444,5444,0.000053
area_5445,5445,0.000159
area_5446,5446,0.000159
area_5447,5447,0.000424
area_5448,5448,0.000106
area_5451,5451,0.000106
area_5452,5452,0.000053
area_5453,5453,0.000053
area_5458,5458,0.000106
area_5459,5459,0.000053
area_5461,5461,0.000053
area_5462,5462,0.000106
area_5464,5464,0.000106
area_5465,5465,0.000053
area_5466,5466,0.000053
area_5467,5467,0.000053
area_5471,5471,0.000053
area_5472,5472,0.000053
area_5473,5473,0.000053
area_5474,5474,0.000053
area_5482,5482,0.000053
area_5483,5483,0.000053
area_5485,5485,0.000053
area_5491,5491,0.000053
area_5492,5492,0.000053
area_5494,5494,0.000053
area_5495,5495,0.000053
area_5502,5502,0.000212
area_5503,5503,0.000053
area_5504,5504,0.000106
area_5505,5505,0.000053
area_5506,5506,0.000053
area_5507,5507,0.000371
area_5508,5508,0.000053
area_5509,5509,0.000053
area_551,551,0.000371
area_5520,5520,0.000053
area_5521,5521,0.000159
area_5522,5522,0.000159
area_5523,5523,0.000053
area_5524,5524,0.000053
area_5525,5525,0.000053
area_5527,5527,0.000106
area_5528,5528,0.000265
area_5529,5529,0.000106
area_5531,5531,0.000053
area_5532,5532,0.000477
area_5533,5533,0.000477
area_5534,5534,0.000318
area_5535,5535,0.000265
area_5542,5542,0.000318
area_5543,5543,0.000106
area_5544,5544,0.000053
area_5545,5545,0.000053
area_5546,5546,0.000106
area_5551,5551,0.000053
area_5552,5552,0.000053
area_5553,5553,0.000053
area_5554,5554,0.000053
area_5556,5556,0.000053
area_5561,5561,0.000053
area_5563,5563,0.000053
area_5564,5564,0.000053
area_5565,5565,0.000053
area_5571,5571,0.000053
area_5572,5572,0.000106
area_5574,5574,0.000053
area_5582,5582,0.000053
area_5584,5584,0.000053
area_5586,5586,0.000106
area_5594,5594,0.000053
area_5601,5601,0.000053
area_5602,5602,0.000053
area_5603,5603,0.000053
area_5604,5604,0.000053
area_5605,5605,0.000212
area_5606,5606,0.000106
area_5607,5607,0.000053
area_5608,5608,0.000053
area_5609,5609,0.000053
area_561,561,0.000847
area_5621,5621,0.000053
area_5622,5622,0.000053
area_5623,5623,0.000053
area_5624,5624,0.000106
area_5625,5625,0.000053
area_5626,5626,0.000053
area_5631,5631,0.000053
area_5632,5632,0.000053
area_5633,5633,0.000053
area_5634,5634,0.000106
area_5635,5635,0.000053
area_5636,5636,0.000053
area_5641,5641,0.000053
area_5643,5643,0.000053
area_5646,5646,0.000053
area_5650,5650,0.000106
area_5651,5651,0.000159
area_5652,5652,0.000159
area_5653,5653,0.000053
area_5654,5654,0.000106
area_5655,5655,0.000106
area_5656,5656,0.000053
area_5657,5657,0.000106
area_5658,5658,0.000053
area_5659,5659,0.000106
area_5661,5661,0.000106
area_5662,5662,0.000053
area_5663,5663,0.000053
area_5664,5664,0.000106
area_5665,5665,0.000159
area_5671,5671,0.000053
area_5672,5672,0.000053
area_5673,5673,0.000106
area_5674,5674,0.000053
area_5675,5675,0.000053
area_5676,5676,0.000053
area_5677,5677,0.000053
area_5681,5681,0.000106
area_5682,5682,0.000053
area_5683,5683,0.000053
area_5684,5684,0.000053
area_5685,5685,0.000053
area_5686,5686,0.000053
area_5691,5691,0.000053
area_5692,5692,0.000053
area_5693,5693,0.000106
area_5694,5694,0.000053
area_5695,5695,0.000053
area_5703,5703,0.000053
area_5706,5706,0.000053
area_5707,5707,0.000053
area_571,571,0.000212
area_5721,5721,0.000424
area_5722,5722,0.000318
area_5723,5723,0.000318
area_5724,5724,0.000106
area_5725,5725,0.000318
area_5726,5726,0.000053
area_5731,5731,0.000159
area_5732,5732,0.000053
area_5733,5733,0.000053
area_5741,5741,0.000053
area_5742,5742,0.000053
area_5744,5744,0.000053
area_5746,5746,0.000053
area_5751,5751,0.000106
area_5753,5753,0.000053
area_5761,5761,0.000106
area_5763,5763,0.000106
area_5764,5764,0.000053
area_5765,5765,0.000053
area_5766,5766,0.000053
area_5767,5767,0.000053
area_5771,5771,0.000053
area_5772,5772,0.000053
area_5773,5773,0.000106
area_5775,5775,0.000053
area_5802,5802,0.000106
area_5803,5803,0.000053
area_5804,5804,0.000053
area_5805,5805,0.000106
area_5806,5806,0.000106
area_5807,5807,0.000053
area_5808,5808,0.000053
area_581,581,0.000053
area_5820,5820,0.000053
area_5821,5821,0.000159
area_5822,5822,0.000159
area_5823,5823,0.000053
area_5824,5824,0.000106
area_5825,5825,0.000053
area_5826,5826,0.000053
area_5827,5827,0.000053
area_5828,5828,0.000053
area_5829,5829,0.000053
area_5831,5831,0.000106
area_5832,5832,0.000159
area_5833,5833,0.000106
area_5835,5835,0.000106
area_5837,5837,0.000053
area_5838,5838,0.000053
area_5840,5840,0.000053
area_5841,5841,0.000159
area_5842,5842,0.000053
area_5843,5843,0.000106
area_5844,5844,0.000106
area_5845,5845,0.000053
area_5846,5846,0.000106
area_5848,5848,0.000106
area_5849,5849,0.000053
area_5850,5850,0.000106
area_5851,5851,0.000159
area_5852,5852,0.000053
area_5853,5853,0.000106
area_5855,5855,0.000053
area_5859,5859,0.000053
area_5861,5861,0.000106
area_5862,5862,0.000106
area_5863,5863,0.000053
area_5864,5864,0.000053
area_5865,5865,0.000159
area_5872,5872,0.000053
area_5873,5873,0.000053
area_5874,5874,0.000053
area_5875,5875,0.000053
area_5882,5882,0.000053
area_5883,5883,0.000053
area_5901,5901,0.000053
area_5902,5902,0.000159
area_5903,5903,0.000053
area_5904,5904,0.000265
area_5905,5905,0.000053
area_5906,5906,0.000106
area_5907,5907,0.000053
area_5909,5909,0.000053
area_591,591,0.000159
area_5921,5921,0.000159
area_5922,5922,0.000106
area_5923,5923,0.000265
area_5925,5925,0.000053
area_5926,5926,0.000053
area_5931,5931,0.000053
area_5932,5932,0.000053
area_5933,5933,0.000212
area_5936,5936,0.000053
area_5939,5939,0.000106
area_5941,5941,0.000212
area_5942,5942,0.000159
area_5943,5943,0.000053
area_5944,5944,0.000106
area_5945,5945,0.000053
area_5946,5946,0.000106
area_5947,5947,0.000053
area_5948,5948,0.000106
area_5951,5951,0.000159
area_5952,5952,0.000159
area_5953,5953,0.000053
area_5954,5954,0.000106
area_5955,5955,0.000053
area_5956,5956,0.000053
area_5957,5957,0.000053
area_5961,5961,0.000053
area_5962,5962,0.000106
area_5963,5963,0.000053
area_5964,5964,0.000053
area_5965,5965,0.000159
area_5971,5971,0.000159
area_5973,5973,0.000053
area_5976,5976,0.000053
area_5977,5977,0.000053
area_6002,6002,0.000053
area_6003,6003,0.000053
area_6008,6008,0.000053
area_6020,6020,0.000212
area_6021,6021,0.000477
area_6022,6022,0.000318
area_6023,6023,0.000053
area_6024,6024,0.000371
area_6026,6026,0.000053
area_6027,6027,0.000106
area_6028,6028,0.000159
area_6029,6029,0.000106
area_6031,6031,0.000053
area_6032,6032,0.000053
area_6033,6033,0.000106
area_6034,6034,0.000106
area_6035,6035,0.000106
area_6036,6036,0.000053
area_6039,6039,0.000053
area_6041,6041,0.000106
area_6042,6042,0.000053
area_6043,6043,0.000053
area_6044,6044,0.000053
area_6045,6045,0.000106
area_6046,6046,0.000053
area_6047,6047,0.000106
area_6049,6049,0.000053
area_6050,6050,0.000053
area_6051,6051,0.000106
area_6052,6052,0.000053
area_6053,6053,0.000053
area_6054,6054,0.000106
area_6055,6055,0.000106
area_6056,6056,0.000053
area_6057,6057,0.000053
area_6058,6058,0.000053
area_6059,6059,0.000053
area_6061,6061,0.000053
area_6062,6062,0.000106
area_6063,6063,0.000106
area_6068,6068,0.000159
area_6071,6071,0.000212
area_6073,6073,0.000106
area_6074,6074,0.000106
area_6078,6078,0.000053
area_6081,6081,0.000159
area_6083,6083,0.000053
area_6084,6084,0.000053
area_6085,6085,0.000053
area_6086,6086,0.000053
area_6087,6087,0.000053
area_6092,6092,0.000212
area_6093,6093,0.000159
area_6094,6094,0.000106
area_6095,6095,0.000106
area_6096,6096,0.000053
area_6101,6101,0.000106
area_6102,6102,0.000053
area_6103,6103,0.000159
area_6104,6104,0.000106
area_6105,6105,0.000053
area_6106,6106,0.000053
area_6107,6107,0.000053
area_6108,6108,0.000053
area_611,611,0.000688
area_6120,6120,0.000265
area_6123,6123,0.000371
area_6124,6124,0.000053
area_6126,6126,0.000106
area_6127,6127,0.000053
area_6128,6128,0.000053
area_6129,6129,0.000053
area_6130,6130,0.000212
area_6131,6131,0.000583
area_6132,6132,0.000159
area_6133,6133,0.000212
area_6134,6134,0.000106
area_6135,6135,0.000159
area_6136,6136,0.000371
area_6138,6138,0.000159
area_6139,6139,0.000053
area_6142,6142,0.000106
area_6144,6144,0.000106
area_6145,6145,0.000053
area_6146,6146,0.000053
area_6147,6147,0.000053
area_6150,6150,0.000106
area_6151,6151,0.000477
area_6152,6152,0.000159
area_6154,6154,0.000106
area_6155,6155,0.000053
area_6157,6157,0.000053
area_6158,6158,0.000106
area_6159,6159,0.000053
area_6161,6161,0.000106
area_6162,6162,0.000212
area_6163,6163,0.000053
area_6164,6164,0.000106
area_6165,6165,0.000106
area_6166,6166,0.000053
area_6167,6167,0.000053
area_6171,6171,0.000106
area_6172,6172,0.000159
area_6173,6173,0.000053
area_6174,6174,0.000106
area_6175,6175,0.000053
area_6181,6181,0.000424
area_6182,6182,0.000159
area_6183,6183,0.000053
area_6184,6184,0.000159
area_6185,6185,0.000106
area_6186,6186,0.000053
area_6187,6187,0.000106
area_6188,6188,0.000106
area_6190,6190,0.000053
area_6192,6192,0.000106
area_6195,6195,0.000053
area_6196,6196,0.000212
area_6198,6198,0.000053
area_6201,6201,0.000318
area_6202,6202,0.000212
area_6203,6203,0.000212
area_6204,6204,0.000053
area_6205,6205,0.000212
area_6206,6206,0.000106
area_6207,6207,0.000159
area_6209,6209,0.000053
area_621,621,0.001218
area_6220,6220,0.000106
area_6221,6221,0.000530
area_6222,6222,0.000212
area_6223,6223,0.000212
area_6224,6224,0.000159
area_6226,6226,0.000318
area_6227,6227,0.000106
area_6228,6228,0.000053
area_6229,6229,0.000053
area_6231,6231,0.000159
area_6232,6232,0.000265
area_6233,6233,0.000212
area_6234,6234,0.000053
area_6235,6235,0.000053
area_6236,6236,0.000212
area_6237,6237,0.000212
area_6238,6238,0.000265
area_6239,6239,0.000159
area_6241,6241,0.000212
area_6242,6242,0.000159
area_6243,6243,0.000265
area_6244,6244,0.000318
area_6245,6245,0.000106
area_6246,6246,0.000106
area_6247,6247,0.000053
area_6249,6249,0.000424
area_6251,6251,0.000212
area_6252,6252,0.000053
area_6253,6253,0.000106
area_6254,6254,0.000053
area_6255,6255,0.000053
area_6257,6257,0.000159
area_6258,6258,0.000106
area_6261,6261,0.000212
area_6262,6262,0.000265
area_6263,6263,0.000159
area_6264,6264,0.000053
area_6265,6265,0.000053
area_6266,6266,0.000053
area_6267,6267,0.000053
area_6268,6268,0.000053
area_6269,6269,0.000053
area_6271,6271,0.000106
area_6272,6272,0.000159
area_6274,6274,0.000053
area_6275,6275,0.000106
area_6276,6276,0.000106
area_6281,6281,0.000053
area_6282,6282,0.000053
area_6283,6283,0.000106
area_6284,6284,0.000053
area_6286,6286,0.000053
area_6287,6287,0.000053
area_6291,6291,0.000106
area_6292,6292,0.000053
area_6293,6293,0.000106
area_6294,6294,0.000106
area_6295,6295,0.000053
area_6296,6296,0.000053
area_6297,6297,0.000053
area_6298,6298,0.000159
area_6301,6301,0.000477
area_6302,6302,0.000636
area_6303,6303,0.000371
area_6304,6304,0.000530
area_6305,6305,0.000212
area_6306,6306,0.000212
area_6307,6307,0.000530
area_6308,6308,0.000265
area_631,631,0.000265
area_6321,6321,0.000265
area_6322,6322,0.000371
area_6323,6323,0.000583
area_6324,6324,0.000106
area_6325,6325,0.000424
area_6326,6326,0.000265
area_6327,6327,0.000159
area_6328,6328,0.000106
area_6329,6329,0.000106
area_6331,6331,0.000424
area_6332,6332,0.000106
area_6333,6333,0.000530
area_6334,6334,0.000212
area_6335,6335,0.000371
area_6336,6336,0.000424
area_6337,6337,0.000424
area_6338,6338,0.000371
area_6339,6339,0.000530
area_6340,6340,0.000371
area_6341,6341,0.000371
area_6342,6342,0.000212
area_6343,6343,0.000530
area_6344,6344,0.000371
area_6345,6345,0.000636
area_6346,6346,0.000530
area_6347,6347,0.000318
area_6348,6348,0.000265
area_6349,6349,0.000424
area_6351,6351,0.000530
area_6352,6352,0.000636
area_6353,6353,0.000371
area_6355,6355,0.000688
area_6356,6356,0.000265
area_6357,6357,0.000583
area_6358,6358,0.000212
area_6359,6359,0.000741
area_6361,6361,0.001006
area_6362,6362,0.001324
area_6363,6363,0.000636
area_6364,6364,0.000530
area_6371,6371,0.000636
area_6372,6372,0.000583
area_6373,6373,0.000212
area_6374,6374,0.000424
area_6375,6375,0.001059
area_6381,6381,0.000900
area_6382,6382,0.000636
area_6383,6383,0.000583
area_6384,6384,0.000636
area_6385,6385,0.000424
area_6386,6386,0.000477
area_6387,6387,0.000636
area_6391,6391,0.000318
area_6392,6392,0.000318
area_6393,6393,0.000265
area_6394,6394,0.000371
area_6395,6395,0.000159
area_6396,6396,0.000053
area_6397,6397,0.000053
area_6398,6398,0.000212
area_6400,6400,0.000053
area_6401,6401,0.000053
area_6402,6402,0.000053
area_6403,6403,0.000212
area_6404,6404,0.000106
area_6405,6405,0.000053
area_6406,6406,0.000106
area_6407,6407,0.000106
area_6408,6408,0.000106
area_6409,6409,0.000053
area_641,641,0.000583
area_6420,6420,0.000053
area_6421,6421,0.000318
area_6422,6422,0.000053
area_6423,6423,0.000053
area_6424,6424,0.000053
area_6425,6425,0.000053
area_6426,6426,0.000053
area_6428,6428,0.000053
area_6429,6429,0.000053
area_6430,6430,0.000424
area_6431,6431,0.000477
area_6432,6432,0.000688
area_6433,6433,0.000053
area_6434,6434,0.000053
area_6435,6435,0.001006
area_6436,6436,0.000212
area_6438,6438,0.000106
area_6439,6439,0.001218
area_6441,6441,0.000636
area_6442,6442,0.000106
area_6443,6443,0.000053
area_6444,6444,0.000053
area_6445,6445,0.000053
area_6446,6446,0.000053
area_6451,6451,0.000053
area_6452,6452,0.000106
area_6453,6453,0.000106
area_6455,6455,0.000053
area_6456,6456,0.000053
area_6457,6457,0.000106
area_6458,6458,0.000053
area_6461,6461,0.000053
area_6462,6462,0.000106
area_6464,6464,0.000106
area_6465,6465,0.000053
area_6466,6466,0.000053
area_6467,6467,0.000053
area_6471,6471,0.000212
area_6472,6472,0.000053
area_6473,6473,0.000053
area_6474,6474,0.000053
area_6476,6476,0.000053
area_6478,6478,0.000053
area_6479,6479,0.000053
area_6482,6482,0.000053
area_6483,6483,0.000053
area_6484,6484,0.000053
area_6485,6485,0.000371
area_6486,6486,0.000741
area_6500,6500,0.000424
area_6501,6501,0.000477
area_6502,6502,0.000477
area_6503,6503,0.000318
area_6504,6504,0.000953
area_6505,6505,0.000106
area_6506,6506,0.000265
area_6507,6507,0.000636
area_6508,6508,0.000530
area_6509,6509,0.000265
area_651,651,0.000583
area_6522,6522,0.000636
area_6523,6523,0.000371
area_6524,6524,0.000741
area_6525,6525,0.000318
area_6526,6526,0.000053
area_6527,6527,0.000847
area_6531,6531,0.000318
area_6532,6532,0.000583
area_6533,6533,0.000053
area_6534,6534,0.000318
area_6535,6535,0.000212
area_6536,6536,0.000159
area_6541,6541,0.000371
area_6542,6542,0.000371
area_6543,6543,0.001112
area_6544,6544,0.000688
area_6545,6545,0.000900
area_6550,6550,0.000688
area_6551,6551,0.000371
area_6552,6552,0.000318
area_6553,6553,0.000847
area_6554,6554,0.000900
area_6555,6555,0.000477
area_6556,6556,0.000530
area_6557,6557,0.000159
area_6558,6558,0.000265
area_6559,6559,0.000741
area_6561,6561,0.000318
area_6562,6562,0.000530
area_6563,6563,0.000636
area_6564,6564,0.000953
area_6565,6565,0.000424
area_6566,6566,0.000530
area_6567,6567,0.000318
area_6568,6568,0.000583
area_6569,6569,0.000794
area_6571,6571,0.000371
area_6572,6572,0.000636
area_6573,6573,0.000688
area_6574,6574,0.000477
area_6575,6575,0.000477
area_6578,6578,0.000212
area_6580,6580,0.000106
area_6581,6581,0.000530
area_6582,6582,0.000212
area_6583,6583,0.000106
area_6584,6584,0.000212
area_6585,6585,0.000053
area_6586,6586,0.000212
area_6587,6587,0.000424
area_6588,6588,0.000741
area_6589,6589,0.000318
area_6591,6591,0.000318
area_6592,6592,0.000424
area_6593,6593,0.000477
area_6594,6594,0.000318
area_6595,6595,0.000371
area_6596,6596,0.000159
area_6597,6597,0.000477
area_6599,6599,0.000371
area_661,661,0.000318
area_6620,6620,0.000106
area_6621,6621,0.000106
area_6622,6622,0.000106
area_6623,6623,0.000053
area_6624,6624,0.000053
area_6625,6625,0.000106
area_6626,6626,0.000053
area_6627,6627,0.000106
area_6628,6628,0.000053
area_6629,6629,0.000053
area_6631,6631,0.000053
area_6633,6633,0.000053
area_6634,6634,0.000053
area_6635,6635,0.000053
area_6636,6636,0.000053
area_6637,6637,0.000053
area_6638,6638,0.000053
area_6639,6639,0.000053
area_6641,6641,0.000106
area_6642,6642,0.000053
area_6643,6643,0.000106
area_6644,6644,0.000053
area_6645,6645,0.000053
area_6646,6646,0.000053
area_6648,6648,0.000106
area_6650,6650,0.000106
area_6651,6651,0.000053
area_6652,6652,0.000053
area_6653,6653,0.000053
area_6654,6654,0.000053
area_6655,6655,0.000106
area_6656,6656,0.000053
area_6657,6657,0.000106
area_6658,6658,0.000053
area_6659,6659,0.000053
area_6661,6661,0.000053
area_6663,6663,0.000053
area_6665,6665,0.000053
area_6666,6666,0.000053
area_6670,6670,0.000053
area_6672,6672,0.000053
area_6673,6673,0.000053
area_6674,6674,0.000053
area_6675,6675,0.000053
area_6676,6676,0.000053
area_6677,6677,0.000053
area_6678,6678,0.000053
area_6681,6681,0.000053
area_6682,6682,0.000053
area_6683,6683,0.000053
area_6684,6684,0.000053
area_6691,6691,0.000053
area_6692,6692,0.000212
area_6693,6693,0.000053
area_6694,6694,0.000053
area_6695,6695,0.000053
area_6696,6696,0.000053
area_6697,6697,0.000053
area_6698,6698,0.000053
area_6701,6701,0.000530
area_6703,6703,0.000424
area_6704,6704,0.000106
area_6706,6706,0.000583
area_6707,6707,0.000159
area_6708,6708,0.000159
